split,id,image_path,source_path,sha1,is_exact_anchor,dhash_min,dhash_similarity,face_count,mean,std,grad,min,max,risk_exact,risk_dhash,risk_grad,risk_face,bad_score,pred_e086,pred_e087,pred_e088
test,1765,data\processed\exp_001_faces_224\test\1765.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1765.npy,cea39de0fa47c64509902805187e6b951ca31ab5,0,24,0.625,1,108.14270212765958,78.84334680787184,5.2307368175168865,0.0,255.0,0.0,0.625,0.0,0.0,0.125,1,1,1
test,1801,data\processed\exp_001_faces_224\test\1801.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1801.npy,017d42d4be7e718e93998f63a021d2338b4c3843,0,24,0.625,1,126.34339791666666,70.37920953037785,5.981900584795322,0.0,255.0,0.0,0.625,0.0,0.0,0.125,2,2,2
test,1815,data\processed\exp_001_faces_224\test\1815.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1815.npy,7509df8c18f2be41489d13c2e82b933aa99691c8,0,24,0.625,1,115.26354814814815,66.13017337995187,5.15842066146414,0.0,255.0,0.0,0.625,0.0,0.0,0.125,0,0,0
test,1334,data\processed\exp_001_faces_224\test\1334.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1334.npy,4dd065ee5b1dc795bb3859f7af369f676f2fd852,0,28,0.5625,1,92.61414074074074,52.64693548855192,4.475836120401338,0.0,255.0,0.0,0.5625,0.08158308695677395,0.0,0.1247374630435161,0,0,0
test,942,data\processed\exp_001_faces_224\test\942.png,data\raw\kul-computer-vision-ga-1-2026\test\test_942.npy,2d0a115dffe915a23fa596946660390d627a83a9,0,35,0.453125,1,105.78364682249817,51.34463729028412,4.301405894352056,0.0,255.0,0.0,0.453125,0.21885592521813124,0.0,0.12345338878271969,1,1,1
test,1348,data\processed\exp_001_faces_224\test\1348.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1348.npy,89f876b77688cd11357dc5868b6cffe0ea4bbaec,0,28,0.5625,2,82.6632962962963,51.758034824435875,4.488763951547915,0.0,251.0,0.0,0.5625,0.07140916174754566,0.0,0.12321137426213186,1,1,1
test,1415,data\processed\exp_001_faces_224\test\1415.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1415.npy,108da6311773dbd604da64862b5fb437b43f74a9,0,28,0.5625,1,70.02641366718832,47.11670920882244,4.497137767396123,0.0,255.0,0.0,0.5625,0.06481914868274162,0.0,0.12222287230241125,2,2,2
test,13,data\processed\exp_001_faces_224\test\13.png,data\raw\kul-computer-vision-ga-1-2026\test\test_13.npy,3c28878e5de5ba4d23db0e2466e4356f8e2591ed,0,25,0.609375,2,64.7959004806333,51.50125785833358,4.739778392754166,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,36,data\processed\exp_001_faces_224\test\36.png,data\raw\kul-computer-vision-ga-1-2026\test\test_36.npy,d20805e7609cf9eeee8e6a4e55ab99751e7de45a,0,25,0.609375,1,94.61818354325293,67.06043116428171,6.08168667560333,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,39,data\processed\exp_001_faces_224\test\39.png,data\raw\kul-computer-vision-ga-1-2026\test\test_39.npy,53a2aea835170eec52d5b2a91e9afc66985c63d7,0,25,0.609375,1,142.00003515141472,97.79507653841988,5.298961112063618,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,71,data\processed\exp_001_faces_224\test\71.png,data\raw\kul-computer-vision-ga-1-2026\test\test_71.npy,9b30003f51c9df65509dccdbfb0365369cbf03f5,0,25,0.609375,1,154.23730555555557,85.3159186166722,15.390758094139102,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,90,data\processed\exp_001_faces_224\test\90.png,data\raw\kul-computer-vision-ga-1-2026\test\test_90.npy,b1354781d4f7b413f995358c7e6cb6496a94f492,0,25,0.609375,6,49.85785451282527,66.46813730075463,5.381838698875868,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,95,data\processed\exp_001_faces_224\test\95.png,data\raw\kul-computer-vision-ga-1-2026\test\test_95.npy,997d39a8e76718b408a0fe4cb1441078bea1036b,0,25,0.609375,2,105.7185853909465,78.74002264350777,4.660275270602068,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,176,data\processed\exp_001_faces_224\test\176.png,data\raw\kul-computer-vision-ga-1-2026\test\test_176.npy,099fceed8a0f34c8937c08188a10b209d6f6a0de,0,25,0.609375,1,126.08673136277302,71.64651331740946,5.698115946351809,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,2,2,2
test,180,data\processed\exp_001_faces_224\test\180.png,data\raw\kul-computer-vision-ga-1-2026\test\test_180.npy,ce6bfd0e8f4b80419349672b6eb0221c115021f9,0,25,0.609375,1,100.98345418589321,74.30830062100601,6.117524296564154,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,303,data\processed\exp_001_faces_224\test\303.png,data\raw\kul-computer-vision-ga-1-2026\test\test_303.npy,aeb13fe4a9968f5bb7751b50274c2cae4a2e3069,0,25,0.609375,1,98.10207638888889,70.29837957370432,5.499238442432146,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,315,data\processed\exp_001_faces_224\test\315.png,data\raw\kul-computer-vision-ga-1-2026\test\test_315.npy,9e7570bee9c14c5ccf316f0a85d6c59b841ade4a,0,25,0.609375,1,70.61307306539373,62.800219879866205,6.343470426418158,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,2,2,2
test,319,data\processed\exp_001_faces_224\test\319.png,data\raw\kul-computer-vision-ga-1-2026\test\test_319.npy,f4f936cba6f9d762b51d97045c9c81eb3eeee69f,0,25,0.609375,1,123.10645982360172,81.30753334069612,6.170498298201428,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,331,data\processed\exp_001_faces_224\test\331.png,data\raw\kul-computer-vision-ga-1-2026\test\test_331.npy,67da17745ffe57f88311a679603c161808be4e3b,0,25,0.609375,1,114.75579722222223,85.86783465822471,5.335679399632488,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,2,2,2
test,351,data\processed\exp_001_faces_224\test\351.png,data\raw\kul-computer-vision-ga-1-2026\test\test_351.npy,310ccdc7fd5630377b1ed77702d753da09edc17e,0,25,0.609375,1,132.32777564102565,82.06487219892921,4.684344083094083,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,356,data\processed\exp_001_faces_224\test\356.png,data\raw\kul-computer-vision-ga-1-2026\test\test_356.npy,585d391ea96c43a9e415fdb168a2b105ed6ecb7d,0,25,0.609375,2,102.27858397932816,69.01525153136832,4.6624961528648345,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,370,data\processed\exp_001_faces_224\test\370.png,data\raw\kul-computer-vision-ga-1-2026\test\test_370.npy,a3f598284a88a49496dba7aee196af79eb04acd7,0,25,0.609375,1,130.3162592405914,78.63124970514934,6.3742411589323,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,2,2,2
test,395,data\processed\exp_001_faces_224\test\395.png,data\raw\kul-computer-vision-ga-1-2026\test\test_395.npy,51a6cde954027ab6d7863136eec597f8fc00f72e,0,25,0.609375,2,141.79422138222515,80.42848319238611,6.7583391065896805,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,397,data\processed\exp_001_faces_224\test\397.png,data\raw\kul-computer-vision-ga-1-2026\test\test_397.npy,9230e0e1d288b822ff18a914909ec8f90312148c,0,25,0.609375,3,138.83561851851852,80.2393978056293,8.712012263099219,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,407,data\processed\exp_001_faces_224\test\407.png,data\raw\kul-computer-vision-ga-1-2026\test\test_407.npy,117744141a0375f17c16c1c3f8f9cb3b1818aac9,0,25,0.609375,1,116.25904444444444,84.14596277618647,6.63817354143441,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,437,data\processed\exp_001_faces_224\test\437.png,data\raw\kul-computer-vision-ga-1-2026\test\test_437.npy,3a080978be8d85edf9fe0900cb1f2776310b066f,0,25,0.609375,8,79.64543111111111,56.55821540494291,11.691784402567535,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,539,data\processed\exp_001_faces_224\test\539.png,data\raw\kul-computer-vision-ga-1-2026\test\test_539.npy,6b40a1090f8721a0adee495735122f3a98d0324e,0,25,0.609375,3,52.674614197530865,63.53177570138355,5.670320006198668,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,542,data\processed\exp_001_faces_224\test\542.png,data\raw\kul-computer-vision-ga-1-2026\test\test_542.npy,cdb56d852daf1d72a6806aeeea7d5b8d45c58e9f,0,25,0.609375,1,52.1729621749409,58.56159511273156,7.104513052534577,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,544,data\processed\exp_001_faces_224\test\544.png,data\raw\kul-computer-vision-ga-1-2026\test\test_544.npy,3fbc6c17c5c2b465b2e0113eef47250b60626a72,0,25,0.609375,1,71.35746849496273,80.46092860963667,5.7918559909994745,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,647,data\processed\exp_001_faces_224\test\647.png,data\raw\kul-computer-vision-ga-1-2026\test\test_647.npy,ab47759148203eb76ef1ebcaf856210611bb1063,0,25,0.609375,1,109.13637732336919,63.700946697894494,4.933035177611151,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,715,data\processed\exp_001_faces_224\test\715.png,data\raw\kul-computer-vision-ga-1-2026\test\test_715.npy,c07dd7d9e7dd2e611a1bc06704de2034b30d3c78,0,25,0.609375,1,67.90533769063181,59.03958781212314,8.35310050141818,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,723,data\processed\exp_001_faces_224\test\723.png,data\raw\kul-computer-vision-ga-1-2026\test\test_723.npy,e11dcace4a289a8397088f34a62bf7fccce43a23,0,25,0.609375,1,98.83039325842697,77.91223877803729,5.89918865320292,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,727,data\processed\exp_001_faces_224\test\727.png,data\raw\kul-computer-vision-ga-1-2026\test\test_727.npy,27fa69af0778ab1e88b623efc3229b127b5885a8,0,25,0.609375,2,67.49949681459886,79.61968517335737,14.968705182440548,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,2,2,2
test,761,data\processed\exp_001_faces_224\test\761.png,data\raw\kul-computer-vision-ga-1-2026\test\test_761.npy,3e54ebf1757c30e114e7a693ef059577b55b5baf,0,25,0.609375,3,74.84189717143303,68.48290403478522,6.998934464595233,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,771,data\processed\exp_001_faces_224\test\771.png,data\raw\kul-computer-vision-ga-1-2026\test\test_771.npy,eab6092f8294ad6917ad04910bb710afa6de16bb,0,25,0.609375,1,101.57791305916307,72.26871221388303,5.932480185096846,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,774,data\processed\exp_001_faces_224\test\774.png,data\raw\kul-computer-vision-ga-1-2026\test\test_774.npy,51a6cde954027ab6d7863136eec597f8fc00f72e,0,25,0.609375,2,141.79422138222515,80.42848319238611,6.7583391065896805,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,777,data\processed\exp_001_faces_224\test\777.png,data\raw\kul-computer-vision-ga-1-2026\test\test_777.npy,f4f936cba6f9d762b51d97045c9c81eb3eeee69f,0,25,0.609375,1,123.10645982360172,81.30753334069612,6.170498298201428,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,823,data\processed\exp_001_faces_224\test\823.png,data\raw\kul-computer-vision-ga-1-2026\test\test_823.npy,f8428c5379ad77e7861b62adedd5ab5cb6bb3f82,0,25,0.609375,1,79.46586080838736,60.53403241967591,9.673090662467601,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,2,2,2
test,824,data\processed\exp_001_faces_224\test\824.png,data\raw\kul-computer-vision-ga-1-2026\test\test_824.npy,af473ba6e24be6aa768acc28a27ee19608e69889,0,25,0.609375,1,75.51552761904762,71.42591573716817,5.043924716741163,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,845,data\processed\exp_001_faces_224\test\845.png,data\raw\kul-computer-vision-ga-1-2026\test\test_845.npy,45c85b26a26dbd1733defef2f21423b862bc9984,0,25,0.609375,1,110.22180528702101,63.56593270450979,5.361600633227769,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,892,data\processed\exp_001_faces_224\test\892.png,data\raw\kul-computer-vision-ga-1-2026\test\test_892.npy,48d8f28b5c64af65ec88205e0e24eeffa014e06e,0,25,0.609375,3,146.86315925925925,89.61057115932563,10.999466740988481,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,970,data\processed\exp_001_faces_224\test\970.png,data\raw\kul-computer-vision-ga-1-2026\test\test_970.npy,48d8f28b5c64af65ec88205e0e24eeffa014e06e,0,25,0.609375,3,146.86315925925925,89.61057115932563,10.999466740988481,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,1016,data\processed\exp_001_faces_224\test\1016.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1016.npy,ceb9fb94a472813628db9eeb103a596d248937c9,0,25,0.609375,1,70.15756259950788,58.85091546219797,6.356303561579528,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,2,2,2
test,1027,data\processed\exp_001_faces_224\test\1027.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1027.npy,c06d18ef6beec2c05b10689ee1fd304e08273853,0,25,0.609375,2,89.2834123343527,75.81309210709686,8.341969770309701,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,1068,data\processed\exp_001_faces_224\test\1068.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1068.npy,549758442f68293acd51ba56b7fbf34af44e908c,0,25,0.609375,1,63.696757852077,69.6965241985088,5.443403733703683,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,1077,data\processed\exp_001_faces_224\test\1077.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1077.npy,5011646101dd5d464938bf015905a91baf8d1b93,0,25,0.609375,1,134.96315452091767,80.70487455345355,13.145990788848788,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,1127,data\processed\exp_001_faces_224\test\1127.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1127.npy,0fa533b49ca56b7d6f42096bbce5beab2b1336b6,0,25,0.609375,1,149.20982572115383,89.2596672526842,8.218009887497102,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,1315,data\processed\exp_001_faces_224\test\1315.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1315.npy,0482773bd32423c47400fe5133ac0fdea060371c,0,25,0.609375,1,146.49474222222221,71.24698617501262,5.619927252390145,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,1321,data\processed\exp_001_faces_224\test\1321.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1321.npy,4a46bb986ffd5814a9fa5a673dd9c3965d2366fc,0,25,0.609375,3,110.78632592592592,79.1414768513002,14.382201783723524,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,1377,data\processed\exp_001_faces_224\test\1377.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1377.npy,f59d48c1c654cd59aaf27d534bf4e5763b4e6bff,0,25,0.609375,1,83.10067306862179,72.4255828354586,6.904681165647384,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,1381,data\processed\exp_001_faces_224\test\1381.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1381.npy,758d362fb620836bacc673b5999255c355133f58,0,25,0.609375,1,93.4497375328084,46.65077150014143,6.009391165404994,0.0,209.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,1406,data\processed\exp_001_faces_224\test\1406.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1406.npy,3b8fc7a554f628ca187f02fa475e774f3438fdd6,0,25,0.609375,1,121.21601929682738,63.7588902989903,6.538560640300894,0.0,226.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,1409,data\processed\exp_001_faces_224\test\1409.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1409.npy,db9123fbead5c080b475a53968ac34fe88d0ca5c,0,25,0.609375,1,129.0656074074074,74.01122233466059,6.0991005225976656,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,1412,data\processed\exp_001_faces_224\test\1412.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1412.npy,d8acbbf03e9d6ee42b9eb9d1058e3daa0958169a,0,25,0.609375,1,97.21243611111112,66.6245497696593,5.520248429922887,0.0,247.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,1446,data\processed\exp_001_faces_224\test\1446.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1446.npy,125a12320ffc467e45a2f17b76058bb95b25d900,0,25,0.609375,1,108.54815925925926,74.28515548297784,5.148186547751765,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,2,2,2
test,1461,data\processed\exp_001_faces_224\test\1461.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1461.npy,be3ef7513d9f9be057f0db19a247b197563c8c08,0,25,0.609375,1,143.38510625,96.24732870453882,6.37296574770259,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,2,2,2
test,1568,data\processed\exp_001_faces_224\test\1568.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1568.npy,1299135aa9ee81f48f720cf080f28db7ebd187ce,0,25,0.609375,1,94.38668965517242,76.3064999255024,7.200076306260021,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,2,2,2
test,1580,data\processed\exp_001_faces_224\test\1580.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1580.npy,50784ac217592a4f1b65c2003929a2129b4d50cb,0,25,0.609375,1,117.72554373522459,87.77385292718483,5.689190054326605,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,1645,data\processed\exp_001_faces_224\test\1645.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1645.npy,3e87407738fe21c053ec2e8181f952b16a2e90f7,0,25,0.609375,4,77.53027656015077,72.0669522840028,5.461520365054662,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,1650,data\processed\exp_001_faces_224\test\1650.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1650.npy,6b774734db6dc7e37b9270c0a3291fe86cda2e33,0,25,0.609375,1,143.3209109311741,76.04056515595923,7.489678863363075,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,2,2,2
test,1652,data\processed\exp_001_faces_224\test\1652.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1652.npy,90d033185eb1dbd14854c62cb5b04ddf68a53f70,0,25,0.609375,4,83.33697916666667,82.09444163778087,5.982108381271637,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,1676,data\processed\exp_001_faces_224\test\1676.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1676.npy,30e73a82d3f42e8a24857e8bae83f03a286f3dd2,0,25,0.609375,1,93.45540184453228,69.79885829797063,5.8779300049849805,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,1703,data\processed\exp_001_faces_224\test\1703.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1703.npy,b9c8a77f6f9caf7054b5e15c744ac4a80a5ef9f6,0,25,0.609375,1,123.60643250688705,68.09666692180207,5.607147336293357,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,1,1,1
test,1759,data\processed\exp_001_faces_224\test\1759.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1759.npy,fb533140fd4dba2d354502d9c2a2e153654d0ed8,0,25,0.609375,1,90.17882677708765,61.424161538500016,5.576958203628235,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,1781,data\processed\exp_001_faces_224\test\1781.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1781.npy,7f76a0f5a8279603a2f356b59c4c818672f8a55f,0,25,0.609375,2,122.71478395061729,82.27051918962893,7.7186707252613385,0.0,255.0,0.0,0.609375,0.0,0.0,0.12187500000000001,0,0,0
test,743,data\processed\exp_001_faces_224\test\743.png,data\raw\kul-computer-vision-ga-1-2026\test\test_743.npy,b25b764d3cdf83d11bf9453c430dea257eeb95a3,0,35,0.453125,1,130.26569053993754,88.94239808845302,4.316399776508654,0.0,255.0,0.0,0.453125,0.20705606227688267,0.0,0.1216834093415324,0,0,0
test,998,data\processed\exp_001_faces_224\test\998.png,data\raw\kul-computer-vision-ga-1-2026\test\test_998.npy,4a0885639f498713084a5f851d2a3279acb73f48,0,30,0.53125,1,99.61612118531623,60.5987098430953,4.4520522667969225,0.0,255.0,0.0,0.53125,0.10030046847382997,0.0,0.1212950702710745,1,1,1
test,117,data\processed\exp_001_faces_224\test\117.png,data\raw\kul-computer-vision-ga-1-2026\test\test_117.npy,f308ecd0c54c25446b1d5d22aa9966891f4119bd,0,29,0.546875,1,53.00659336680842,65.2324536640448,4.478772351364109,0.0,244.0,0.0,0.546875,0.0792723363077635,0.0,0.12126585044616453,0,0,0
test,66,data\processed\exp_001_faces_224\test\66.png,data\raw\kul-computer-vision-ga-1-2026\test\test_66.npy,07a0dbb2f45b72343308b51934b401db62876d9b,0,29,0.546875,1,88.6501425976385,62.74214779749783,4.481011389126345,0.0,255.0,0.0,0.546875,0.0775102617203597,0.0,0.12100153925805396,0,0,0
test,1718,data\processed\exp_001_faces_224\test\1718.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1718.npy,941126202cf86cb488e1840c3a5327db03892c8f,0,35,0.453125,1,162.02523204649233,82.24902248405711,4.322516144371635,0.0,255.0,0.0,0.453125,0.2022426122492213,0.0,0.1209613918373832,1,1,1
test,1482,data\processed\exp_001_faces_224\test\1482.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1482.npy,13277b9a349e74d8fd1b7d1747de2398cf836be7,0,30,0.53125,3,53.53345582391278,60.35446136752055,4.4567103221753275,0.0,255.0,0.0,0.53125,0.0966346790229146,0.0,0.1207452018534372,0,0,0
test,220,data\processed\exp_001_faces_224\test\220.png,data\raw\kul-computer-vision-ga-1-2026\test\test_220.npy,a2ede651fbaddd3111608e5a16df781684a03501,0,31,0.515625,14,66.38463155864197,62.36287562709696,4.4354877139454745,0.0,255.0,0.0,0.515625,0.11333641548800222,0.0,0.12012546232320034,0,0,0
test,921,data\processed\exp_001_faces_224\test\921.png,data\raw\kul-computer-vision-ga-1-2026\test\test_921.npy,2cad78e578e9c831a5ed79948ff5c06b40cb6bc5,0,32,0.5,1,123.11101317663818,63.948464281324966,4.417056935549764,0.0,255.0,0.0,0.5,0.12784104188819054,0.0,0.11917615628322858,2,2,2
test,1098,data\processed\exp_001_faces_224\test\1098.png,data\raw\kul-computer-vision-ga-1-2026\test\test_1098.npy,2d9d7757dcbbd5ea91a85651a302614576461c30,0,28,0.5625,1,160.55834778121775,77.03516296737826,4.525667990231229,7.0,255.0,0.0,0.5625,0.04236647661146043,0.0,0.11885497149171907,2,2,2
test,27,data\processed\exp_001_faces_224\test\27.png,data\raw\kul-computer-vision-ga-1-2026\test\test_27.npy,f5d9dcb2b10109433629dc3f88acbd5264886e2b,0,26,0.59375,2,162.24304022988505,96.60676745266635,5.955117695329083,0.0,255.0,0.0,0.59375,0.0,0.0,0.11875000000000001,0,0,0
test,42,data\processed\exp_001_faces_224\test\42.png,data\raw\kul-computer-vision-ga-1-2026\test\test_42.npy,15dc2e3a5ee2d5f1087283a15544d4cc2b5f0e6e,0,26,0.59375,3,60.759277777777775,60.7808826322263,11.149793756967671,0.0,255.0,0.0,0.59375,0.0,0.0,0.11875000000000001,1,1,1
test,46,data\processed\exp_001_faces_224\test\46.png,data\raw\kul-computer-vision-ga-1-2026\test\test_46.npy,b400bca934dc859f4c20c2f8a29c210a08ddc3c6,0,26,0.59375,1,151.21912889096708,96.99235832711922,15.851244028872205,0.0,255.0,0.0,0.59375,0.0,0.0,0.11875000000000001,1,1,1
test,110,data\processed\exp_001_faces_224\test\110.png,data\raw\kul-computer-vision-ga-1-2026\test\test_110.npy,945b6be0367951a847ae8991baca506bf2391a93,0,26,0.59375,2,108.07952172096908,70.0083161887429,8.82941301843017,0.0,255.0,0.0,0.59375,0.0,0.0,0.11875000000000001,1,1,1
test,141,data\processed\exp_001_faces_224\test\141.png,data\raw\kul-computer-vision-ga-1-2026\test\test_141.npy,b2e0991678bbadaa8c10e73aa7d5d1f29fc2dc8c,0,26,0.59375,7,92.96418618618618,87.2297662542675,9.274380601936171,0.0,255.0,0.0,0.59375,0.0,0.0,0.11875000000000001,1,1,1
test,147,data\processed\exp_001_faces_224\test\147.png,data\raw\kul-computer-vision-ga-1-2026\test\test_147.npy,05cef066fa29f8a9ff25e2aaa0bf9e3905790555,0,26,0.59375,4,60.58154320987654,70.53056196921004,8.73720997435064,0.0,255.0,0.0,0.59375,0.0,0.0,0.11875000000000001,1,1,1
test,162,data\processed\exp_001_faces_224\test\162.png,data\raw\kul-computer-vision-ga-1-2026\test\test_162.npy,946b5b4538d94003ea7acf980e8ebe7aaf355929,0,26,0.59375,1,129.74393852341282,76.35241006493624,7.984727058214151,0.0,255.0,0.0,0.59375,0.0,0.0,0.11875000000000001,2,2,2
test,195,data\processed\exp_001_faces_224\test\195.png,data\raw\kul-computer-vision-ga-1-2026\test\test_195.npy,37eaa596194b27355521490fd0faa500844013d9,0,26,0.59375,3,123.44787034818188,64.97997364547673,7.827837288031509,0.0,255.0,0.0,0.59375,0.0,0.0,0.11875000000000001,1,1,1
test,238,data\processed\exp_001_faces_224\test\238.png,data\raw\kul-computer-vision-ga-1-2026\test\test_238.npy,0756a347846a94d0d151cde70d70785be8a87e59,0,26,0.59375,1,142.92247374723655,77.21556411137131,5.629657323867056,0.0,255.0,0.0,0.59375,0.0,0.0,0.11875000000000001,2,2,2
test,244,data\processed\exp_001_faces_224\test\244.png,data\raw\kul-computer-vision-ga-1-2026\test\test_244.npy,cd992f838379b645ee09a4b6e793e8e4f78399d5,0,26,0.59375,2,54.95292553191489,52.062976151472945,5.777848837078043,0.0,255.0,0.0,0.59375,0.0,0.0,0.11875000000000001,0,0,0
test,261,data\processed\exp_001_faces_224\test\261.png,data\raw\kul-computer-vision-ga-1-2026\test\test_261.npy,91f1478686ccd53100cdf58bab104a835e0efe29,0,26,0.59375,1,92.3874984311938,60.12846731917258,5.6539103889029025,0.0,253.0,0.0,0.59375,0.0,0.0,0.11875000000000001,0,0,0
test,323,data\processed\exp_001_faces_224\test\323.png,data\raw\kul-computer-vision-ga-1-2026\test\test_323.npy,0ea56738ad8d2380445b8a0d8692b22886d2991a,0,26,0.59375,1,142.07398631840795,77.14282119449342,7.459288470071147,0.0,255.0,0.0,0.59375,0.0,0.0,0.11875000000000001,0,0,0
test,336,data\processed\exp_001_faces_224\test\336.png,data\raw\kul-computer-vision-ga-1-2026\test\test_336.npy,9866db7c7a980985c4b8f72eedc5c326558c2b2e,0,26,0.59375,1,106.64009932567888,78.87023564064064,7.704165335626888,0.0,255.0,0.0,0.59375,0.0,0.0,0.11875000000000001,0,0,0
